log_id,timestamp,hostname,src_ip,dst_ip,src_port,dst_port,protocol,action,bytes_sent,bytes_received,session_id,threat_flag,rule_name,geo_country,timestamp_clean,hostname_clean,src_ip_clean,is_src_ip_valid,is_src_ip_tampered,dst_ip_clean,is_dst_ip_valid,is_dst_ip_tampered,is_ip_tampered,src_port_clean,dst_port_clean,is_port_anomalous,protocol_clean,action_clean,bytes_sent_clean,bytes_received_clean,total_bytes,session_id_clean,threat_flag_clean,rule_name_clean,geo_country_clean
FW000019582,08/09/2026 04:08,LPT-12639,172.16.249.206,23.237.220.145,22.0,135.0,ping,permit,,11151586,SID-411196,False,allow_office_apps,ind,2026-09-08 04:08:00,LPT-12639,172.16.249.206,True,False,23.237.220.145,True,False,False,22,135,False,PING,ALLOW,0,11151586,11151586,SID-411196,False,ALLOW_OFFICE_APPS,Ind
FW000021516,09/09/2026 01:13,LPT-10381,,10.86.69,443.0,445.0,6,drop,48888143,14022826,SID102521,0,DENY_TELNET,US,2026-09-09 01:13:00,LPT-10381,0.0.0.0,False,True,10.86.69,False,True,True,443,445,False,TCP,DENY,48888143,14022826,62910969,SID102521,False,DENY_TELNET,Us
FW000000113,09-03-2026 11:25:37 PM,VDR-11466,10.215.68,105.64.22.78,8443.0,8443.0,TCP/6,block,18.74 MB,29960441,SID908268,False,block_tor_exit,,2026-03-09 23:25:37,VDR-11466,10.215.68,False,True,105.64.22.78,True,False,True,8443,8443,False,TCP,DENY,0,29960441,29960441,SID908268,False,BLOCK_TOR_EXIT,Unknown
FW000008161,2026/09/02,LPT-11258,192.168.148.182,10.142.204,443.0,,6,pass,14794035,8305865,SID871750,False,,CN,2026-09-02 00:00:00,LPT-11258,192.168.148.182,True,False,10.142.204,False,True,True,443,-1,True,TCP,ALLOW,14794035,8305865,23099900,SID871750,False,UNKNOWN,Cn
FW000028534,2026/08/13,VDR-12832,10.132.26,127-179.253.149,80.0,94324.0,TCP/6,DROP,33286.57 KB,12786986,,False,DENY_TELNET,CN,2026-08-13 00:00:00,VDR-12832,10.132.26,False,True,127-179.253.149,False,True,True,80,-1,True,TCP,DENY,0,12786986,12786986,UNKNOWN_SESSION,False,DENY_TELNET,Cn
FW000016200,26/08/2026,WS-11723,192.168.229.102,182.190.16.37.0,8080.0,443.0,17,permit,,39404623,SID382266,N,BLOCK_EXTERNAL_RDP,unknown,2026-08-26 00:00:00,WS-11723,192.168.229.102,True,False,182.190.16.37.0,False,True,True,8080,443,False,UDP,ALLOW,0,39404623,39404623,SID382266,False,BLOCK_EXTERNAL_RDP,Unknown
FW000004560,2026/08/15,LPT-10229.corp.local,194.139.180.170,192.168.60.241,,8080.0,UDP/17,PERMIT,-718680,17754909,sid240999,False,DENY_TELNET,US,2026-08-15 00:00:00,LPT-10229,194.139.180.170,True,False,192.168.60.241,True,False,False,-1,8080,True,UDP,ALLOW,0,17754909,17754909,SID240999,False,DENY_TELNET,Us
FW000020980,,WS-12051,24.102.202.74,44.202.111.209,1433.0,80.0,TCP,PERMIT,122071,"4,545,670",sid319764,0,UNKNOWN,CN,,WS-12051,24.102.202.74,True,False,44.202.111.209,True,False,False,1433,80,False,TCP,ALLOW,122071,4545670,4667741,SID319764,False,UNKNOWN,Cn
FW000026916,07/08/2026 15:45,VDR-11811,999.999.999.999,172.16.185.2,135.0,-5.0,TCP,ALLOW,22537925,22836616,SID788066,False,,CN,2026-08-07 15:45:00,VDR-11811,999.999.999.999,False,True,172.16.185.2,True,False,True,135,-1,True,TCP,ALLOW,22537925,22836616,45374541,SID788066,False,UNKNOWN,Cn
FW000011443,08-07-2026 06:59:09 AM,LPT-11945,172.16.127.144,172.16.229.38,135.0,1433.0,TCP/6,Allow,20241916,-44338052,SID513765,N,MONITOR_DB_ACCESS,,2026-07-08 06:59:09,LPT-11945,172.16.127.144,True,False,172.16.229.38,True,False,False,135,1433,False,TCP,ALLOW,20241916,0,20241916,SID513765,False,MONITOR_DB_ACCESS,Unknown
FW000021075,21/08/2026,VDR-10856,23.60.234.33,172.16.212.132,,91322.0,tcp,Allow,17.89 MB,15.05 MB,,False,,United States,2026-08-21 00:00:00,VDR-10856,23.60.234.33,True,False,172.16.212.132,True,False,False,-1,-1,True,TCP,ALLOW,0,0,0,UNKNOWN_SESSION,False,UNKNOWN,United States
FW000011255,2026-08-19 05:01:50,VDR-11142,198.8.151.162,192-168.122.157,,1433.0,TCP/6,pass,20955949,38391379,SID457177,N,block_tor_exit,,2026-08-19 05:01:50,VDR-11142,198.8.151.162,True,False,192-168.122.157,False,True,True,-1,1433,True,TCP,ALLOW,20955949,38391379,59347328,SID457177,False,BLOCK_TOR_EXIT,Unknown
FW000024336,2026/08/16,LPT_10751,192.168.160.186,192.168.191.100.0,22.0,82163.0,udp,pass,49057924,48684989,SID466338,0,ALLOW_WEB,IN,2026-08-16 00:00:00,LPT-10751,192.168.160.186,True,False,192.168.191.100.0,False,True,True,22,-1,True,UDP,ALLOW,49057924,48684989,97742913,SID466338,False,ALLOW_WEB,In
FW000028899,02/09/2026 07:51,LPT-11356,61.8.36.159,,3389.0,,TCP/6,deny,24835.94 KB,13734054,SID-423768,False,UNKNOWN,China,2026-09-02 07:51:00,LPT-11356,61.8.36.159,True,False,0.0.0.0,False,True,True,3389,-1,True,TCP,DENY,0,13734054,13734054,SID-423768,False,UNKNOWN,China
FW000008567,08-12-2026 06:54:51 AM,WS-10324.corp.local,10.8.33,172.16.5.,,,17,DROP,49789805,-30279481,SID-888063,False,BLOCK_EXTERNAL_RDP,ind,2026-12-08 06:54:51,WS-10324,10.8.33,False,True,172.16.5.,False,True,True,-1,-1,True,UDP,DENY,49789805,0,49789805,SID-888063,False,BLOCK_EXTERNAL_RDP,Ind
FW000016312,2026-08-04 16:56:51,lpt-11638,144.55.114.114,138.180.9.57,445.0,8443.0,udp,ALLOW,26040732,43778247,SID956600,False,UNKNOWN,China,2026-08-04 16:56:51,LPT-11638,144.55.114.114,True,False,138.180.9.57,True,False,False,445,8443,False,UDP,ALLOW,26040732,43778247,69818979,SID956600,False,UNKNOWN,China
FW000019662,26/08/2026 16:44,WS-11120.corp.local,172.16.208.178,UNKNOWN,65774.0,8443.0,TCP,ALLOW,18377595,49089874,,False,,ind,2026-08-26 16:44:00,WS-11120,172.16.208.178,True,False,0.0.0.0,False,True,True,-1,8443,True,TCP,ALLOW,18377595,49089874,67467469,UNKNOWN_SESSION,False,UNKNOWN,Ind
FW000010759,,WS-10573,25-95.176.18,172.16.88.95,,-5.0,6,PASS,18.83 MB,17537029,SID918448,False,allow_office_apps,,,WS-10573,25-95.176.18,False,True,172.16.88.95,True,False,True,-1,-1,True,TCP,ALLOW,0,17537029,17537029,SID918448,False,ALLOW_OFFICE_APPS,Unknown
FW000020453,13/08/2026,VDR_10492,10.49.204.0,192.168.50.211,135.0,,tcp,permit,16636823,43.38 MB,SID191968,no,allow_office_apps,United States,2026-08-13 00:00:00,VDR-10492,10.49.204.0,True,False,192.168.50.211,True,False,False,135,-1,True,TCP,ALLOW,16636823,0,16636823,SID191968,False,ALLOW_OFFICE_APPS,United States
FW000020793,2026-08-16 05:12:02,LPT-11446.corp.local,74.210.74.102.0,10.197.186,445.0,22.0,UDP,pass,35735.16 KB,-20559813,SID375062,no,ALLOW_INTERNAL_DNS,IN,2026-08-16 05:12:02,LPT-11446,74.210.74.102.0,False,True,10.197.186,False,True,True,445,22,False,UDP,ALLOW,0,0,0,SID375062,False,ALLOW_INTERNAL_DNS,In
FW000017267,27/08/2026,VDR-10455.corp.local,66.161.6.98,999.999.999.999,,443.0,TCP/6,Allow,30559152,31973543,SID386698,False,UNKNOWN,unknown,2026-08-27 00:00:00,VDR-10455,66.161.6.98,True,False,999.999.999.999,False,True,True,-1,443,True,TCP,ALLOW,30559152,31973543,62532695,SID386698,False,UNKNOWN,Unknown
FW000019478,2026-09-03 01:30:11,VDR-10477,UNKNOWN,172.16.108.204,25.0,76610.0,6,DROP,14826847,30128138,SID990887,False,ALLOW_WEB,India,2026-09-03 01:30:11,VDR-10477,0.0.0.0,False,True,172.16.108.204,True,False,True,25,-1,True,TCP,DENY,14826847,30128138,44954985,SID990887,False,ALLOW_WEB,India
FW000016836,1786661732,LPT-11890,UNKNOWN,182.168.171.190,,1433.0,tcp,ALLOW,,,SID169020,False,,RU,2026-08-13 22:55:32,LPT-11890,0.0.0.0,False,True,182.168.171.190,True,False,True,-1,1433,True,TCP,ALLOW,0,0,0,SID169020,False,UNKNOWN,Ru
FW000023647,2026-08-04 23:45:59,VDR_12404,41.162.199.125,172.16.6.,22.0,8443.0,TCP,Allow,,-15281278,SID-531096,no,,,2026-08-04 23:45:59,VDR-12404,41.162.199.125,True,False,172.16.6.,False,True,True,22,8443,False,TCP,ALLOW,0,0,0,SID-531096,False,UNKNOWN,Unknown
FW000003732,08-22-2026 04:23:34 PM,vdr-11821,192.168.39.160,172.16.107.38,53.0,3306.0,TCP,Allow,29826062,24786178,SID906046,N,DENY_TELNET,RU,2026-08-22 16:23:34,VDR-11821,192.168.39.160,True,False,172.16.107.38,True,False,False,53,3306,False,TCP,ALLOW,29826062,24786178,54612240,SID906046,False,DENY_TELNET,Ru
FW000023641,2026/08/14,WS-11723,172.16.194.220,181.216.99.100,445.0,3389.0,tcp,permit,21.2 MB,4998010,SID682309,False,,Russia,2026-08-14 00:00:00,WS-11723,172.16.194.220,True,False,181.216.99.100,True,False,False,445,3389,False,TCP,ALLOW,0,4998010,4998010,SID682309,False,UNKNOWN,Russia
FW000004987,02/08/2026 01:59,LPT-11837,10.14.73,192.168.147.65,22.0,,udp,PERMIT,16931516,44169889,SID757394,False,allow_office_apps,unknown,2026-08-02 01:59:00,LPT-11837,10.14.73,False,True,192.168.147.65,True,False,True,22,-1,True,UDP,ALLOW,16931516,44169889,61101405,SID757394,False,ALLOW_OFFICE_APPS,Unknown
FW000020048,2026-08-10 02:21:38,LPT-12968,10.175.78,10.251.236.0,-2.0,445.0,17,Allow,1119.38 KB,45233870,,False,allow_office_apps,India,2026-08-10 02:21:38,LPT-12968,10.175.78,False,True,10.251.236.0,True,False,True,-1,445,True,UDP,ALLOW,0,45233870,45233870,UNKNOWN_SESSION,False,ALLOW_OFFICE_APPS,India
FW000002764,2026-08-04 02:52:36,VDR-11215,149.221.105.,UNKNOWN,,445.0,udp,ALLOW,43141371,33511294,SID568344,False,block_tor_exit,China,2026-08-04 02:52:36,VDR-11215,149.221.105.,False,True,0.0.0.0,False,True,True,-1,445,True,UDP,ALLOW,43141371,33511294,76652665,SID568344,False,BLOCK_TOR_EXIT,China
FW000025235,15/08/2026 03:40,VDR-10783,222.133.174.21,10.245.75,80.0,8443.0,6,PASS,,24563.26 KB,SID692786,False,MONITOR_DB_ACCESS,US,2026-08-15 03:40:00,VDR-10783,222.133.174.21,True,False,10.245.75,False,True,True,80,8443,False,TCP,ALLOW,0,0,0,SID692786,False,MONITOR_DB_ACCESS,Us
FW000013795,09-09-2026 09:44:23 PM,WS-11221,192.168.246.85,10.76.12,,135.0,udp,PERMIT,6979003,19663646,SID581125,False,,US,2026-09-09 21:44:23,WS-11221,192.168.246.85,True,False,10.76.12,False,True,True,-1,135,True,UDP,ALLOW,6979003,19663646,26642649,SID581125,False,UNKNOWN,Us
FW000027958,11-Aug-2026 12:51:05,WS-10982,192.168.119.5,87.28.132.254,3306.0,3306.0,UDP,PERMIT,,"13,311,468",SID157520,0,MONITOR_DB_ACCESS,India,2026-08-11 12:51:05,WS-10982,192.168.119.5,True,False,87.28.132.254,True,False,False,3306,3306,False,UDP,ALLOW,0,13311468,13311468,SID157520,False,MONITOR_DB_ACCESS,India
FW000001856,,VDR-10983,222-191.73.41,192.168.66.25,3389.0,53.0,TCP,ALLOW,34448503,49318208,,False,MONITOR_DB_ACCESS,China,,VDR-10983,222-191.73.41,False,True,192.168.66.25,True,False,True,3389,53,False,TCP,ALLOW,34448503,49318208,83766711,UNKNOWN_SESSION,False,MONITOR_DB_ACCESS,China
FW000015600,1785986255,LPT-12787,15.97.232.241,10.139.131,135.0,443.0,ICMP,permit,21915563,47099904,SID-585364,False,BLOCK_EXTERNAL_RDP,unknown,2026-08-06 03:17:35,LPT-12787,15.97.232.241,True,False,10.139.131,False,True,True,135,443,False,ICMP,ALLOW,21915563,47099904,69015467,SID-585364,False,BLOCK_EXTERNAL_RDP,Unknown
FW000012813,2026-08-12 03:25:12,lpt-12326,UNKNOWN,78.60.150.205,53.0,22.0,TCP,permit,10811793,27984799,SID714819,False,UNKNOWN,unknown,2026-08-12 03:25:12,LPT-12326,0.0.0.0,False,True,78.60.150.205,True,False,True,53,22,False,TCP,ALLOW,10811793,27984799,38796592,SID714819,False,UNKNOWN,Unknown
FW000001000,2026-09-08 02:51:02,VDR-11002,192.168.193.66,172.16.164.142,53.0,135.0,TCP,deny,43919725,45873759,SID238953,False,DENY_TELNET,RU,2026-09-08 02:51:02,VDR-11002,192.168.193.66,True,False,172.16.164.142,True,False,False,53,135,False,TCP,DENY,43919725,45873759,89793484,SID238953,False,DENY_TELNET,Ru
FW000000390,2026/08/17,WS-10591,172.16.106.38,192.168.173.83,25.0,135.0,TCP,ALLOW,24556003,"14,912,017",sid256119,False,DENY_TELNET,Russia,2026-08-17 00:00:00,WS-10591,172.16.106.38,True,False,192.168.173.83,True,False,False,25,135,False,TCP,ALLOW,24556003,14912017,39468020,SID256119,False,DENY_TELNET,Russia
FW000011600,2026-08-16 17:16:27,LPT-11438.corp.local,187.70.145.214,10.48.78,25.0,22.0,6,DENY,-173637,-44246269,SID-993747,False,UNKNOWN,China,2026-08-16 17:16:27,LPT-11438,187.70.145.214,True,False,10.48.78,False,True,True,25,22,False,TCP,DENY,0,0,0,SID-993747,False,UNKNOWN,China
FW000006427,10-Aug-2026 16:16:03,LPT-12227,10.231.223,74.123.135.16,,,TCP/6,permit,25.91 MB,37619.32 KB,SID209400,False,ALLOW_INTERNAL_DNS,ind,2026-08-10 16:16:03,LPT-12227,10.231.223,False,True,74.123.135.16,True,False,True,-1,-1,True,TCP,ALLOW,0,0,0,SID209400,False,ALLOW_INTERNAL_DNS,Ind
FW000017861,08-29-2026 09:38:54 AM,VDR-11602,172.16.128.79,172.16.119.,,3389.0,UDP,PASS,1750980,28139108,sid369792,False,ALLOW_INTERNAL_DNS,China,2026-08-29 09:38:54,VDR-11602,172.16.128.79,True,False,172.16.119.,False,True,True,-1,3389,True,UDP,ALLOW,1750980,28139108,29890088,SID369792,False,ALLOW_INTERNAL_DNS,China
FW000018625,1785892276,lpt-11995,172.16.50.129,192.168.92.32,135.0,,TCP,drop,5704430,42458279,,no,allow_office_apps,,2026-08-05 01:11:16,LPT-11995,172.16.50.129,True,False,192.168.92.32,True,False,False,135,-1,True,TCP,DENY,5704430,42458279,48162709,UNKNOWN_SESSION,False,ALLOW_OFFICE_APPS,Unknown
FW000010579,03/09/2026,vdr-11344,172.16.214.10,172.16.17.20.0,0.0,,1,pass,22197549,15300011,,False,DENY_TELNET,RU,2026-09-03 00:00:00,VDR-11344,172.16.214.10,True,False,172.16.17.20.0,False,True,True,0,-1,True,ICMP,ALLOW,22197549,15300011,37497560,UNKNOWN_SESSION,False,DENY_TELNET,Ru
FW000029278,09-Sep-2026 04:10:53,VDR-10664,10-88.8,10.136.137,3306.0,8443.0,udp,deny,12742848,23849111,SID576168,False,block_tor_exit,United States,2026-09-09 04:10:53,VDR-10664,10-88.8,False,True,10.136.137,False,True,True,3306,8443,False,UDP,DENY,12742848,23849111,36591959,SID576168,False,BLOCK_TOR_EXIT,United States
FW000008113,2026-09-06T10:14:33,WS-12072.corp.local,,172.16.76.116,443.0,443.0,6,Allow,39983233,,SID-635113,False,ALLOW_INTERNAL_DNS,CN,2026-09-06 10:14:33,WS-12072,0.0.0.0,False,True,172.16.76.116,True,False,True,443,443,False,TCP,ALLOW,39983233,0,39983233,SID-635113,False,ALLOW_INTERNAL_DNS,Cn
FW000017377,01-Aug-2026 04:38:22,WS-12713,UNKNOWN,172.16.50.136,8080.0,135.0,tcp,drop,"9,737,534",20810636,SID295503,False,BLOCK_EXTERNAL_RDP,India,2026-08-01 04:38:22,WS-12713,0.0.0.0,False,True,172.16.50.136,True,False,True,8080,135,False,TCP,DENY,9737534,20810636,30548170,SID295503,False,BLOCK_EXTERNAL_RDP,India
FW000023417,28-Aug-2026 08:53:51,VDR-11199.corp.local,52-220.126.108,,53.0,3306.0,udp,pass,47872954,39282590,SID863484,1,ALLOW_WEB,Russia,2026-08-28 08:53:51,VDR-11199,52-220.126.108,False,True,0.0.0.0,False,True,True,53,3306,False,UDP,ALLOW,47872954,39282590,87155544,SID863484,True,ALLOW_WEB,Russia
FW000004998,27-Aug-2026 18:24:03,WS-12595,172.16.229.236,36.105.40.39,135.0,73740.0,TCP/6,permit,40755225,6240561,SID-176351,no,DENY_TELNET,IN,2026-08-27 18:24:03,WS-12595,172.16.229.236,True,False,36.105.40.39,True,False,False,135,-1,True,TCP,ALLOW,40755225,6240561,46995786,SID-176351,False,DENY_TELNET,In
FW000020307,20/08/2026,LPT-11184,10.6.198,116.94.75.30,3389.0,85126.0,TCP,PERMIT,15684763,-33224844,SID742439,no,,United States,2026-08-20 00:00:00,LPT-11184,10.6.198,False,True,116.94.75.30,True,False,True,3389,-1,True,TCP,ALLOW,15684763,0,15684763,SID742439,False,UNKNOWN,United States
FW000019357,04-Sep-2026 04:21:14,VDR-10613,10.127.76,UNKNOWN,-1.0,25.0,udp,PASS,,32.11 MB,SID849964,False,ALLOW_WEB,RU,2026-09-04 04:21:14,VDR-10613,10.127.76,False,True,0.0.0.0,False,True,True,-1,25,True,UDP,ALLOW,0,0,0,SID849964,False,ALLOW_WEB,Ru
FW000023256,2026-08-22 06:41:52,WS-10048.corp.local,172.16.153.111,999.999.999.999,445.0,25.0,TCP/6,permit,17452.61 KB,-38536024,SID681735,False,,,2026-08-22 06:41:52,WS-10048,172.16.153.111,True,False,999.999.999.999,False,True,True,445,25,False,TCP,ALLOW,0,0,0,SID681735,False,UNKNOWN,Unknown
FW000014212,2026/09/01,LPT-10120,95.19.21.88,10-108.85,25.0,53.0,udp,Allow,43966367,38302896,SID132169,False,UNKNOWN,,2026-09-01 00:00:00,LPT-10120,95.19.21.88,True,False,10-108.85,False,True,True,25,53,False,UDP,ALLOW,43966367,38302896,82269263,SID132169,False,UNKNOWN,Unknown
FW000029339,2026-08-21T03:17:01,VDR-11976,10.63.103,51.205.250.61,80.0,,6,PERMIT,46790197,1015971,SID641284,no,ALLOW_INTERNAL_DNS,India,2026-08-21 03:17:01,VDR-11976,10.63.103,False,True,51.205.250.61,True,False,True,80,-1,True,TCP,ALLOW,46790197,1015971,47806168,SID641284,False,ALLOW_INTERNAL_DNS,India
FW000004797,30/08/2026 22:33,LPT-12961,10.50.70,147.85.26.18,22.0,443.0,TCP/6,Allow,8562736,,sid320324,0,,IN,2026-08-30 22:33:00,LPT-12961,10.50.70,False,True,147.85.26.18,True,False,True,22,443,False,TCP,ALLOW,8562736,0,8562736,SID320324,False,UNKNOWN,In
FW000004770,,WS-11733,,192.168.30.224,1433.0,8080.0,ICMP,permit,22.86 MB,10244818,,False,BLOCK_EXTERNAL_RDP,CN,,WS-11733,0.0.0.0,False,True,192.168.30.224,True,False,True,1433,8080,False,ICMP,ALLOW,0,10244818,10244818,UNKNOWN_SESSION,False,BLOCK_EXTERNAL_RDP,Cn
FW000017678,2026-08-25T16:26:35,VDR-10910,192-168.125.16,39.52.67.202,22.0,445.0,TCP,PERMIT,,"21,168,515",,False,MONITOR_DB_ACCESS,United States,2026-08-25 16:26:35,VDR-10910,192-168.125.16,False,True,39.52.67.202,True,False,True,22,445,False,TCP,ALLOW,0,21168515,21168515,UNKNOWN_SESSION,False,MONITOR_DB_ACCESS,United States
FW000011066,,ws-12461,192.168.203.207,10.89.244,,8080.0,6,PERMIT,"41,478,653",2658796,SID918902,False,BLOCK_EXTERNAL_RDP,unknown,,WS-12461,192.168.203.207,True,False,10.89.244,False,True,True,-1,8080,True,TCP,ALLOW,41478653,2658796,44137449,SID918902,False,BLOCK_EXTERNAL_RDP,Unknown
FW000004174,10/08/2026,LPT-11428,,999.999.999.999,76893.0,445.0,6,permit,38553.99 KB,36995810,SID191565,0,,United States,2026-08-10 00:00:00,LPT-11428,0.0.0.0,False,True,999.999.999.999,False,True,True,-1,445,True,TCP,ALLOW,0,36995810,36995810,SID191565,False,UNKNOWN,United States
FW000018920,2026/08/13,WS-11521,118.138.115.224,172.16.141.156,443.0,25.0,tcp,Deny,10748.52 KB,46696814,SID923773,False,,US,2026-08-13 00:00:00,WS-11521,118.138.115.224,True,False,172.16.141.156,True,False,False,443,25,False,TCP,DENY,0,46696814,46696814,SID923773,False,UNKNOWN,Us
FW000029266,,LPT-10705,172.16.134.168,172.16.64.54,,8443.0,UDP/17,permit,28562222,3589203,SID955409,N,BLOCK_EXTERNAL_RDP,Russia,,LPT-10705,172.16.134.168,True,False,172.16.64.54,True,False,False,-1,8443,True,UDP,ALLOW,28562222,3589203,32151425,SID955409,False,BLOCK_EXTERNAL_RDP,Russia
FW000001908,08-27-2026 09:05:21 PM,LPT-11673,10.195.166,10.16.13,8080.0,-1.0,tcp,DENY,46516096,10728087,SID802166,False,ALLOW_INTERNAL_DNS,China,2026-08-27 21:05:21,LPT-11673,10.195.166,False,True,10.16.13,False,True,True,8080,-1,True,TCP,DENY,46516096,10728087,57244183,SID802166,False,ALLOW_INTERNAL_DNS,China
FW000024619,17-Aug-2026 06:27:26,VDR-11302,192.168.47.226,132.74.64.180,,1433.0,17,pass,10646413,,SID723365,N,allow_office_apps,,2026-08-17 06:27:26,VDR-11302,192.168.47.226,True,False,132.74.64.180,True,False,False,-1,1433,True,UDP,ALLOW,10646413,0,10646413,SID723365,False,ALLOW_OFFICE_APPS,Unknown
FW000004947,2026-09-09 07:08:57,LPT-11568,172.16.138.28,10.112.252,80.0,,UDP,Deny,15.71 MB,15016057,,False,DENY_TELNET,China,2026-09-09 07:08:57,LPT-11568,172.16.138.28,True,False,10.112.252,False,True,True,80,-1,True,UDP,DENY,0,15016057,15016057,UNKNOWN_SESSION,False,DENY_TELNET,China
FW000008561,2026-08-01T20:40:37,WS-12592,48.234.141.183,172-16.181.1,445.0,25.0,UDP/17,permit,"42,021,318",,SID154211,False,,RU,2026-08-01 20:40:37,WS-12592,48.234.141.183,True,False,172-16.181.1,False,True,True,445,25,False,UDP,ALLOW,42021318,0,42021318,SID154211,False,UNKNOWN,Ru
FW000006034,02/08/2026 00:46,LPT-11744,999.999.999.999,107.212.66.133,8443.0,3306.0,6,PERMIT,27571.18 KB,22235041,,False,UNKNOWN,RU,2026-08-02 00:46:00,LPT-11744,999.999.999.999,False,True,107.212.66.133,True,False,True,8443,3306,False,TCP,ALLOW,0,22235041,22235041,UNKNOWN_SESSION,False,UNKNOWN,Ru
FW000007620,2026-08-17T15:03:07,LPT-12066,47.125.194.93,,,443.0,tcp,Allow,-8499601,,,False,allow_office_apps,China,2026-08-17 15:03:07,LPT-12066,47.125.194.93,True,False,0.0.0.0,False,True,True,-1,443,True,TCP,ALLOW,0,0,0,UNKNOWN_SESSION,False,ALLOW_OFFICE_APPS,China
FW000001152,20-Aug-2026 14:35:11,LPT-12954.corp.local,45.248.174.79,192.168.176.,,53.0,TCP/6,pass,,37371331,SID192818,False,DENY_TELNET,,2026-08-20 14:35:11,LPT-12954,45.248.174.79,True,False,192.168.176.,False,True,True,-1,53,True,TCP,ALLOW,0,37371331,37371331,SID192818,False,DENY_TELNET,Unknown
FW000017952,1786817226,WS-12217,172.16.112.3,42.121.137.6,3389.0,3306.0,17,pass,45652008,4753011,SID-799667,0,UNKNOWN,ind,2026-08-15 18:07:06,WS-12217,172.16.112.3,True,False,42.121.137.6,True,False,False,3389,3306,False,UDP,ALLOW,45652008,4753011,50405019,SID-799667,False,UNKNOWN,Ind
FW000019556,,VDR-12215,214.229.187.108,165.159.71.231,443.0,135.0,6,block,34709986,43007616,,False,ALLOW_INTERNAL_DNS,unknown,,VDR-12215,214.229.187.108,True,False,165.159.71.231,True,False,False,443,135,False,TCP,DENY,34709986,43007616,77717602,UNKNOWN_SESSION,False,ALLOW_INTERNAL_DNS,Unknown
FW000027860,03/08/2026,VDR-11971,51.154.62.161,125.100.225.145,3306.0,22.0,tcp,block,38644086,,SID815240,False,,IN,2026-08-03 00:00:00,VDR-11971,51.154.62.161,True,False,125.100.225.145,True,False,False,3306,22,False,TCP,DENY,38644086,0,38644086,SID815240,False,UNKNOWN,In
FW000009690,,WS-11329,UNKNOWN,192.168.205.87,443.0,,6,pass,4439399,46.26 MB,sid791553,False,MONITOR_DB_ACCESS,CN,,WS-11329,0.0.0.0,False,True,192.168.205.87,True,False,True,443,-1,True,TCP,ALLOW,4439399,0,4439399,SID791553,False,MONITOR_DB_ACCESS,Cn
FW000007107,2026-08-22 01:22:26,VDR-12330,192.168.231.72,10-110.250,-5.0,,UDP/17,permit,46172800,,SID898913,0,BLOCK_EXTERNAL_RDP,China,2026-08-22 01:22:26,VDR-12330,192.168.231.72,True,False,10-110.250,False,True,True,-1,-1,True,UDP,ALLOW,46172800,0,46172800,SID898913,False,BLOCK_EXTERNAL_RDP,China
FW000028796,1788840612,vdr-11385,192.168.67.,UNKNOWN,8443.0,80.0,TCP/6,Deny,32837703,"37,381,190",SID-825213,False,allow_office_apps,,2026-09-08 04:10:12,VDR-11385,192.168.67.,False,True,0.0.0.0,False,True,True,8443,80,False,TCP,DENY,32837703,37381190,70218893,SID-825213,False,ALLOW_OFFICE_APPS,Unknown
FW000020545,09-09-2026 08:02:12 PM,LPT-12408,10.202.182,178.255.115.102,68953.0,3389.0,tcp,BLOCK,2403.07 KB,21531649,SID753067,N,,IN,2026-09-09 20:02:12,LPT-12408,10.202.182,False,True,178.255.115.102,True,False,True,-1,3389,True,TCP,DENY,0,21531649,21531649,SID753067,False,UNKNOWN,In
FW000004288,05/08/2026 06:27,VDR-12841,999.999.999.999,10-79.81,-5.0,3389.0,TCP/6,drop,"25,995,323",26396.09 KB,sid517241,False,,CN,2026-08-05 06:27:00,VDR-12841,999.999.999.999,False,True,10-79.81,False,True,True,-1,3389,True,TCP,DENY,25995323,0,25995323,SID517241,False,UNKNOWN,Cn
FW000002231,11/08/2026,WS-12596,192.168.1.34,999.999.999.999,135.0,53.0,tcp,DENY,6511996,"17,978,385",SID234182,False,,IN,2026-08-11 00:00:00,WS-12596,192.168.1.34,True,False,999.999.999.999,False,True,True,135,53,False,TCP,DENY,6511996,17978385,24490381,SID234182,False,UNKNOWN,In
FW000000175,09-Sep-2026 09:34:56,LPT-11484.corp.local,10.138.178,172-16.123.124,8080.0,443.0,tcp,pass,12865425,32365.61 KB,SID491855,False,ALLOW_INTERNAL_DNS,,2026-09-09 09:34:56,LPT-11484,10.138.178,False,True,172-16.123.124,False,True,True,8080,443,False,TCP,ALLOW,12865425,0,12865425,SID491855,False,ALLOW_INTERNAL_DNS,Unknown
FW000018288,,LPT-11131,73-129.94.220,172.16.250.178,445.0,53.0,icmp,permit,,47545013,SID411209,no,ALLOW_WEB,India,,LPT-11131,73-129.94.220,False,True,172.16.250.178,True,False,True,445,53,False,ICMP,ALLOW,0,47545013,47545013,SID411209,False,ALLOW_WEB,India
