alert_id,detected_timestamp,resolved_timestamp,hostname,user_id,endpoint_product,alert_name,severity,status,description,file_path,process_name,sha256,assigned_to,device_criticality,detected_timestamp_clean,resolved_timestamp_clean,is_temporal_anomaly,resolution_time_hours,user_id_clean,hostname_clean,severity_clean,severity_score,status_clean,is_active_alert,alert_type_clean,is_high_threat_type,file_path_clean,sha256_clean
EPA00000553,05-Sep-2026 18:17:39,2026-09-07 01:17:39,WS-10844,emp10844,Defender,Trojan:Win32,Medium,R,User reported machine slowdown after popup. AV alert generated.,,,3825799C4F72C0C5B6420156A1ECAAADBC1BD7B4E7E078B3C606EAEE1AAEAD60,soc.analyst1,LOW,2026-09-05 18:17:39,2026-09-07 01:17:39,False,31.0,EMP10844,WS-10844,MEDIUM,50,OPEN,True,Trojan:Win32,True,Unknown,3825799c4f72c0c5b6420156a1ecaaadbc1bd7b4e7e078b3c606eaee1aaead60
EPA00001440,11-Aug-2026 06:59:31,,VDR_10427,EMP10427,McAfee,ransomware_behavior,L,Unassigned,Endpoint agent blocked execution. Review required.,C:\Users\user\Desktop\salary.xlsx,explorer.exe,9a2775a300fc2eba72dec35d93eee7d8737a5cd901cdeac155c7cb31a64b5d96,,LOW,2026-08-11 06:59:31,,False,,EMP10427,VDR-10427,LOW,25,IN_PROGRESS,True,Ransomware_Behavior,True,C:\Users\user\Desktop\salary.xlsx,9a2775a300fc2eba72dec35d93eee7d8737a5cd901cdeac155c7cb31a64b5d96
EPA00002271,2026-08-05 18:06:20,1786367180,WS-10615.corp.local,EMP10615,McAfee,Suspicious PowerShell Execution,Minor,New,Threat detected after file download from external website.,,explorer.exe,9cbf3fad371c3b40c82d0d48422aa0e661f4c60c575d7,,High,2026-08-05 18:06:20,2026-08-10 13:06:20,False,115.0,EMP10615,WS-10615,LOW,25,OPEN,True,Suspicious Powershell Execution,True,Unknown,9cbf3fad371c3b40c82d0d48422aa0e661f4c60c575d7
EPA00003145,06-Sep-2026 01:31:35,1789032695,lpt-12296,12296,Quick Heal,MALWARE_DETECTED,Critical,Active,Endpoint protection detected suspicious activity on host.,,excel.exe,7f067c966980da3aff61a72486c,admin,Critical,2026-09-06 01:31:35,2026-09-10 09:31:35,False,104.0,EMP12296,LPT-12296,CRITICAL,100,OPEN,True,Malware_Detected,True,Unknown,7f067c966980da3aff61a72486c
EPA00007906,2026-08-25 06:46:07,26/08/2026 06:46,VDR-12022,EMP12022,Kaspersky,suspicious_powershell,High,O,Endpoint agent blocked execution. Review required.,,msedge.exe,5e14b0d43e884986ca2c4863deafe1928b,incident.team,Critical,2026-08-25 06:46:07,2026-08-26 06:46:00,False,24.0,EMP12022,VDR-12022,HIGH,75,OPEN,True,Suspicious_Powershell,True,Unknown,5e14b0d43e884986ca2c4863deafe1928b
EPA00001926,,2026-08-24 08:47:27,LPT-11409,EMP11409,Windows Defender,Keylogger suspected,Severe,CLOSED,Alert generated from heuristic engine. Possible false positive.,C:\Windows\System32\drivers\etc\hosts,explorer.exe,bf65ea86162aa206133a08ceb859e088a9f2dfe33800491aeac5c3d20c448f17,incident.team,Low,,2026-08-24 08:47:27,False,,EMP11409,LPT-11409,CRITICAL,100,RESOLVED,False,Keylogger Suspected,False,C:\Windows\System32\drivers\etc\hosts,bf65ea86162aa206133a08ceb859e088a9f2dfe33800491aeac5c3d20c448f17
EPA00000635,2026/08/28,,LPT-12102.corp.local,EMP12102,SYMANTEC,Ransomware Activity,Moderate,OPEN,Process attempted to access sensitive directory.,C:\Windows\System32\drivers\etc\hosts,explorer.exe,571612dcb441fdfd98ce9b73c066a4a7b3997f9a8cad3b005b5d2ba0ddacd1ea,,M,2026-08-28 00:00:00,,False,,EMP12102,LPT-12102,MEDIUM,50,OPEN,True,Ransomware Activity,True,C:\Windows\System32\drivers\etc\hosts,571612dcb441fdfd98ce9b73c066a4a7b3997f9a8cad3b005b5d2ba0ddacd1ea
EPA00000317,,,VDR-10768,EMP 10768,SYMANTEC,Unusual admin share access,Major,New,Alert generated from heuristic engine. Possible false positive.,C:\Windows\Temp\update.tmp,explorer.exe,3f8729124e3b649e33f8815d1113240f57bed500c6c81415bf54c9a392dba247,,High,,,False,,EMP10768,VDR-10768,MEDIUM,50,OPEN,True,Unusual Admin Share Access,False,C:\Windows\Temp\update.tmp,3f8729124e3b649e33f8815d1113240f57bed500c6c81415bf54c9a392dba247
EPA00007783,2026-09-05T23:59:14,09-08-2026 10:59:14 PM,LPT-12520,EMP-12520,CrowdStrike,Keylogger suspected,HIGH,Active,Suspicious script execution observed. Logs attached.,C:\Users\user\Desktop\salary.xlsx,python.exe,0adfcb57d856d9ac194f0158295e9a7a1e4ac3293d4d4dc0f485e007c904faa9,,H,2026-09-05 23:59:14,2026-08-09 22:59:14,True,,EMP12520,LPT-12520,HIGH,75,OPEN,True,Keylogger Suspected,False,C:\Users\user\Desktop\salary.xlsx,0adfcb57d856d9ac194f0158295e9a7a1e4ac3293d4d4dc0f485e007c904faa9
EPA00005425,2026/08/06,2026/08/08,LPT-12239,EMP12239,Kaspersky,Malware detected,P4,Investigating,Alert generated from heuristic engine. Possible false positive.,C:\Users\Public\Downloads\invoice.exe,unknown,fc78bf0804a94626adfec23a9031ac2e77b,admin,MEDIUM,2026-08-06 00:00:00,2026-08-08 00:00:00,False,48.0,EMP12239,LPT-12239,LOW,25,IN_PROGRESS,True,Malware Detected,True,C:\Users\Public\Downloads\invoice.exe,fc78bf0804a94626adfec23a9031ac2e77b
EPA00000428,2026-08-01 01:11:34,08-03-2026 11:11:34 PM,VDR-11605,EMP11605,Windows Defender,Credential dumping attempt,Low,Open,Multiple failed attempts to disable security agent.,,explorer.exe,06b40ee6fbac207032b0d10dfc8d6cd874a5e15ff51780b8b00b24bce1558542,,MEDIUM,2026-08-01 01:11:34,2026-03-08 23:11:34,True,,EMP11605,VDR-11605,LOW,25,OPEN,True,Credential Dumping Attempt,True,Unknown,06b40ee6fbac207032b0d10dfc8d6cd874a5e15ff51780b8b00b24bce1558542
EPA00006165,15/08/2026 09:42,19/08/2026,WS-12581,EMP 12581,SYMANTEC,Unusual admin share access,M,WIP,Alert generated from heuristic engine. Possible false positive.,C:\Users\user\AppData\Local\Temp\cache.bin,chrome.exe,35819cb4b1b2f940745fb6f8fd2c9461efc71a14adb10ee520c9e25d4bb5c136,unassigned,Medium,2026-08-15 09:42:00,2026-08-19 00:00:00,False,86.3,EMP12581,WS-12581,MEDIUM,50,IN_PROGRESS,True,Unusual Admin Share Access,False,C:\Users\user\AppData\Local\Temp\cache.bin,35819cb4b1b2f940745fb6f8fd2c9461efc71a14adb10ee520c9e25d4bb5c136
EPA00000106,07-Aug-2026 11:39:44,2026-08-09 10:39:44,lpt-12792,EMP-12792,CrowdStrike,Malware detected,M,O,Threat detected after file download from external website.,C:\ProgramData\svc\agent.dll,,63ed8ede46f37ec971730bd8e2b85205f77e3c050e2d5a4eef74c9f0cecd9254,incident.team,H,2026-08-07 11:39:44,2026-08-09 10:39:44,False,47.0,EMP12792,LPT-12792,MEDIUM,50,OPEN,True,Malware Detected,True,C:\ProgramData\svc\agent.dll,63ed8ede46f37ec971730bd8e2b85205f77e3c050e2d5a4eef74c9f0cecd9254
EPA00003042,,08-30-2026 07:14:34 AM,LPT-11534.corp.local,11534,SYMANTEC,Ransomware Activity,L,NEW,Alert triggered by abnormal network connection.,C:\ProgramData\svc\agent.dll,,968b3436b797b14a9d1cad1c53be5a318d54357a1622f7d83ad1067ab65f7eff,,L,,2026-08-30 07:14:34,False,,EMP11534,LPT-11534,LOW,25,OPEN,True,Ransomware Activity,True,C:\ProgramData\svc\agent.dll,968b3436b797b14a9d1cad1c53be5a318d54357a1622f7d83ad1067ab65f7eff
EPA00004239,08-04-2026 10:50:37 AM,04/08/2026 19:50,,EMP11148,SYMANTEC,Keylogger suspected,H,False Positive,Alert generated from heuristic engine. Possible false positive.,C:\Windows\Temp\update.tmp,powershell.exe,0cd9e5f0d91ff56ee78959b266b8c555ddf6cdc5a2c1c52dde128233b00b672a,,Low,2026-04-08 10:50:37,2026-08-04 19:50:00,False,2840.99,EMP11148,,HIGH,75,DISMISSED,False,Keylogger Suspected,False,C:\Windows\Temp\update.tmp,0cd9e5f0d91ff56ee78959b266b8c555ddf6cdc5a2c1c52dde128233b00b672a
EPA00002170,03/08/2026 16:50,2026-08-05 23:50:04,WS-12039,EMP 12039,Carbon Black,Unauthorized USB,H,Resolved,Multiple failed attempts to disable security agent.,E:\Backup\data.rar,powershell.exe,627c0d5d36ed2c43ae7092c,,,2026-08-03 16:50:00,2026-08-05 23:50:04,False,55.0,EMP12039,WS-12039,HIGH,75,RESOLVED,False,Unauthorized Usb,False,E:\Backup\data.rar,627c0d5d36ed2c43ae7092c
EPA00001710,13/08/2026 03:47,,VDR-12233,EMP12233,Kaspersky,Ransomware Activity,High,FP,Alert triggered by abnormal network connection.,C:\Users\user\AppData\Local\Temp\cache.bin,explorer.exe,fd3c13635fd7042fd580de98dac81174f9a916c1b7fb6a5967fa9d2c9648273a,incident.team,M,2026-08-13 03:47:00,,False,,EMP12233,VDR-12233,HIGH,75,OPEN,True,Ransomware Activity,True,C:\Users\user\AppData\Local\Temp\cache.bin,fd3c13635fd7042fd580de98dac81174f9a916c1b7fb6a5967fa9d2c9648273a
EPA00000090,04/08/2026,08-07-2026 10:19:16 AM,ws-11437,EMP11437,SYMANTEC,Ransomware Activity,P3,Investigating,Endpoint protection detected suspicious activity on host.,C:\Windows\Temp\update.tmp,explorer.exe,9dbf1256db0e9bf087c74ca4a26f75feb4c891640aa1a1acaa53c9a8ac92a6bc,soc.analyst1,M,2026-08-04 00:00:00,2026-07-08 10:19:16,True,,EMP11437,WS-11437,MEDIUM,50,IN_PROGRESS,True,Ransomware Activity,True,C:\Windows\Temp\update.tmp,9dbf1256db0e9bf087c74ca4a26f75feb4c891640aa1a1acaa53c9a8ac92a6bc
EPA00002242,2026-08-16 17:42:13,,WS-11261,emp11261,Carbon Black,Browser hijack attempt,H,WIP,Threat detected after file download from external website.,C:\ProgramData\svc\agent.dll,unknown,3ccc457d9da4b1aca379952532a76d1ae92ded841be1a09fc8cd8e3dfe360347,soc.analyst2,Critical,2026-08-16 17:42:13,,False,,EMP11261,WS-11261,HIGH,75,IN_PROGRESS,True,Browser Hijack Attempt,False,C:\ProgramData\svc\agent.dll,3ccc457d9da4b1aca379952532a76d1ae92ded841be1a09fc8cd8e3dfe360347
EPA00003175,13/08/2026,2026-08-17T07:17:32,ws-10749,10749,SYMANTEC,Unusual admin share access,L,Investigating,Endpoint agent blocked execution. Review required.,C:\Users\user\Desktop\salary.xlsx,excel.exe,9013d4fe04f2043d83bfc3ec1c8e34f80c3d6a394a0ff21399544a8a26f9cea6,unassigned,M,2026-08-13 00:00:00,2026-08-17 07:17:32,False,103.29,EMP10749,WS-10749,LOW,25,IN_PROGRESS,True,Unusual Admin Share Access,False,C:\Users\user\Desktop\salary.xlsx,9013d4fe04f2043d83bfc3ec1c8e34f80c3d6a394a0ff21399544a8a26f9cea6
EPA00006200,1788666940,09-07-2026 08:55:40 PM,WS-12117,EMP 12117,SYMANTEC,Lateral movement detected,Major,In Progress,Threat detected after file download from external website.,C:\Users\Public\Downloads\invoice.exe,,62612bd32bab573d9d144d5f7c886d559a88f5c6c904b1f20fa2eef7132d0864,,MEDIUM,2026-09-06 03:55:40,2026-07-09 20:55:40,True,,EMP12117,WS-12117,MEDIUM,50,IN_PROGRESS,True,Lateral Movement Detected,True,C:\Users\Public\Downloads\invoice.exe,62612bd32bab573d9d144d5f7c886d559a88f5c6c904b1f20fa2eef7132d0864
EPA00001950,2026-08-27T15:40:40,29/08/2026 15:40,LPT-12899,12899,SYMANTEC,Keylogger suspected,H,O,Multiple failed attempts to disable security agent.,C:\Users\user\AppData\Local\Temp\cache.bin,winword.exe,8f9d299ca0c4f44dd2fb8a50,soc.analyst2,H,2026-08-27 15:40:40,2026-08-29 15:40:00,False,47.99,EMP12899,LPT-12899,HIGH,75,OPEN,True,Keylogger Suspected,False,C:\Users\user\AppData\Local\Temp\cache.bin,8f9d299ca0c4f44dd2fb8a50
EPA00004045,06-Aug-2026 13:06:12,2026/08/06,LPT-12186,12186,SYMANTEC,ransomware_behavior,Major,Resolved,Suspicious script execution observed. Logs attached.,C:\Users\user\Desktop\salary.xlsx,excel.exe,2010d45c9db92101092d75a8b06d73c3f26a68c3f44bec9b4d49fb093608f7cf,,HIGH,2026-08-06 13:06:12,2026-08-06 00:00:00,True,,EMP12186,LPT-12186,MEDIUM,50,RESOLVED,False,Ransomware_Behavior,True,C:\Users\user\Desktop\salary.xlsx,2010d45c9db92101092d75a8b06d73c3f26a68c3f44bec9b4d49fb093608f7cf
EPA00007810,,2026-08-28T02:55:27,LPT-11197,emp11197,SentinelOne,Phishing URL blocked,High,Unassigned,Alert generated from heuristic engine. Possible false positive.,D:\Projects\scripts\cleanup.ps1,cmd.exe,785b1b0dbfb83946941a260bbf96e3ea6f2f772ac24f298d76f9ac19bc0533d7,,HIGH,,2026-08-28 02:55:27,False,,EMP11197,LPT-11197,HIGH,75,IN_PROGRESS,True,Phishing Url Blocked,False,D:\Projects\scripts\cleanup.ps1,785b1b0dbfb83946941a260bbf96e3ea6f2f772ac24f298d76f9ac19bc0533d7
EPA00002849,03/08/2026,2026-08-08T04:25:22,WS-10467,EMP10467,Defender,Suspicious PowerShell Execution,Medium,IN_PROGRESS,Alert generated from heuristic engine. Possible false positive.,,msedge.exe,9fd4da3b99a9b7a9599150b63839fc854a5628179f3b845f0edab1c7e1e7e85f,soc.analyst1,L,2026-08-03 00:00:00,2026-08-08 04:25:22,False,124.42,EMP10467,WS-10467,MEDIUM,50,IN_PROGRESS,True,Suspicious Powershell Execution,True,Unknown,9fd4da3b99a9b7a9599150b63839fc854a5628179f3b845f0edab1c7e1e7e85f
EPA00000002,1787747385,,LPT-10041,emp10041,Kaspersky,Suspicious PowerShell Execution,P4,New,Alert triggered by abnormal network connection.,,python.exe,8a1b1aa1ae1b7a5b39887c9021fe7822ed7b3be1ec72b02c2fda47f5c830cfa7,admin,Medium,2026-08-26 12:29:45,,False,,EMP10041,LPT-10041,LOW,25,OPEN,True,Suspicious Powershell Execution,True,Unknown,8a1b1aa1ae1b7a5b39887c9021fe7822ed7b3be1ec72b02c2fda47f5c830cfa7
EPA00004338,1787107380,,WS-12309,EMP12309,McAfee,Trojan:Win32,Moderate,Resolved,Endpoint agent blocked execution. Review required.,,powershell.exe,64dfc493e08d2251813d6de4ca2383046d1757f1aa09e3f3dd965f31a98b8291,soc.analyst1,Medium,2026-08-19 02:43:00,,False,,EMP12309,WS-12309,MEDIUM,50,RESOLVED,False,Trojan:Win32,True,Unknown,64dfc493e08d2251813d6de4ca2383046d1757f1aa09e3f3dd965f31a98b8291
EPA00006048,20/08/2026 22:35,2026-08-22T08:35:45,WS-11352,11352,Quick Heal,MALWARE_DETECTED,P2,N,Malicious file blocked. User notified. Need validation.,D:\Projects\scripts\cleanup.ps1,python.exe,37917a9ec7c953208c3ddabe60681735dbfce92589c99470d9a91d03aee959bd,incident.team,Low,2026-08-20 22:35:00,2026-08-22 08:35:45,False,34.01,EMP11352,WS-11352,HIGH,75,OPEN,True,Malware_Detected,True,D:\Projects\scripts\cleanup.ps1,37917a9ec7c953208c3ddabe60681735dbfce92589c99470d9a91d03aee959bd
EPA00000936,2026-08-03 15:34:23,2026-08-04 18:34:23,VDR-11083,EMP11083,SentinelOne,Unauthorized USB,Medium,New,Alert triggered by abnormal network connection.,C:\Users\user\Desktop\salary.xlsx,explorer.exe,5F417CF4B59AAAFB7ED59BA789534F85BB452BDE153B919010539D916F7DA072,,CRITICAL,2026-08-03 15:34:23,2026-08-04 18:34:23,False,27.0,EMP11083,VDR-11083,MEDIUM,50,OPEN,True,Unauthorized Usb,False,C:\Users\user\Desktop\salary.xlsx,5f417cf4b59aaafb7ed59ba789534f85bb452bde153b919010539d916f7da072
EPA00007087,08-10-2026 10:50:46 PM,,WS-10515,EMP10515,McAfee,Unusual admin share access,Low,OPEN,Multiple failed attempts to disable security agent.,,excel.exe,bdf480b407af2801c39ed8e359e16a33199b57672bed165d475cd8bdeb382b3e,soc.analyst1,M,2026-10-08 22:50:46,,False,,EMP10515,WS-10515,LOW,25,OPEN,True,Unusual Admin Share Access,False,Unknown,bdf480b407af2801c39ed8e359e16a33199b57672bed165d475cd8bdeb382b3e
EPA00002721,08-23-2026 05:33:21 PM,,WS-10773,emp10773,Kaspersky,MALWARE_DETECTED,CRIT,RESOLVED,Process attempted to access sensitive directory.,C:\Users\user\Desktop\salary.xlsx,unknown,a2ddbab7bb129d9788c4f3ae04b9412bbbc24088e87b8c8ca05c49b2b34560a7,,MEDIUM,2026-08-23 17:33:21,,False,,EMP10773,WS-10773,CRITICAL,100,RESOLVED,False,Malware_Detected,True,C:\Users\user\Desktop\salary.xlsx,a2ddbab7bb129d9788c4f3ae04b9412bbbc24088e87b8c8ca05c49b2b34560a7
EPA00005206,2026-08-27 01:15:15,2026/08/31,LPT-12805,EMP 12805,Windows Defender,Malware detected,Moderate,IN_PROGRESS,Process attempted to access sensitive directory.,,chrome.exe,466e6d66bceef65100b7ea626f6bed87b8563d847ebbd53da3676f88fa1c5125,,,2026-08-27 01:15:15,2026-08-31 00:00:00,False,94.75,EMP12805,LPT-12805,MEDIUM,50,IN_PROGRESS,True,Malware Detected,True,Unknown,466e6d66bceef65100b7ea626f6bed87b8563d847ebbd53da3676f88fa1c5125
EPA00006355,05-Sep-2026 19:33:21,06/09/2026,VDR-12906,EMP12906,Quick Heal,Ransomware Activity,P2,FALSE_POSITIVE,Process attempted to access sensitive directory.,C:\Windows\Temp\update.tmp,unknown,af58baafc5f486811892ce9b3271394eaa9d181a95190644cc9cad9d228e07f3,soc.analyst1,Low,2026-09-05 19:33:21,2026-09-06 00:00:00,False,4.44,EMP12906,VDR-12906,HIGH,75,DISMISSED,False,Ransomware Activity,True,C:\Windows\Temp\update.tmp,af58baafc5f486811892ce9b3271394eaa9d181a95190644cc9cad9d228e07f3
EPA00000592,2026-08-30 20:24:18,,LPT-12502,EMP12502,CrowdStrike,USB device blocked,HIGH,OPEN,Multiple failed attempts to disable security agent.,C:\Users\user\Desktop\salary.xlsx,,2e830db4631e5b98405dadfe9708aad04e8d9a99b1911ed1dbc1701eb798fbff,soc.analyst2,MEDIUM,2026-08-30 20:24:18,,False,,EMP12502,LPT-12502,HIGH,75,OPEN,True,Usb Device Blocked,False,C:\Users\user\Desktop\salary.xlsx,2e830db4631e5b98405dadfe9708aad04e8d9a99b1911ed1dbc1701eb798fbff
EPA00007982,03-Sep-2026 00:22:40,09-05-2026 11:22:40 PM,WS-10126,EMP10126,Carbon Black,Credential dumping attempt,HIGH,Resolved,Endpoint agent blocked execution. Review required.,C:\Windows\Temp\update.tmp,python.exe,82a23276c5ab8e525ac5b9ff45cda99eb9ac2d4a91b785d26ebaf7bf24f42247,unassigned,Medium,2026-09-03 00:22:40,2026-05-09 23:22:40,True,,EMP10126,WS-10126,HIGH,75,RESOLVED,False,Credential Dumping Attempt,True,C:\Windows\Temp\update.tmp,82a23276c5ab8e525ac5b9ff45cda99eb9ac2d4a91b785d26ebaf7bf24f42247
EPA00006687,2026-08-03T21:25:19,1786116319,LPT-12817,emp12817,SentinelOne,Lateral movement detected,High,New,Threat detected after file download from external website.,C:\Users\user\AppData\Local\Temp\cache.bin,powershell.exe,86c063ca56c07ee46f9be5796ea9c3364a1d0e8c2628c3f560bbb07e67d53327,soc.analyst1,Critical,2026-08-03 21:25:19,2026-08-07 15:25:19,False,90.0,EMP12817,LPT-12817,HIGH,75,OPEN,True,Lateral Movement Detected,True,C:\Users\user\AppData\Local\Temp\cache.bin,86c063ca56c07ee46f9be5796ea9c3364a1d0e8c2628c3f560bbb07e67d53327
EPA00002937,,,WS-10036,EMP10036,CrowdStrike,Lateral movement detected,P4,NEW,Suspicious script execution observed. Logs attached.,C:\Users\user\Desktop\salary.xlsx,,dd3de8107e485531fe652f6970e6d4b27c2df1dfdee75d6cc149dd27556563c0,,H,,,False,,EMP10036,WS-10036,LOW,25,OPEN,True,Lateral Movement Detected,True,C:\Users\user\Desktop\salary.xlsx,dd3de8107e485531fe652f6970e6d4b27c2df1dfdee75d6cc149dd27556563c0
EPA00002449,,,LPT-11907,EMP 11907,Quick Heal,MALWARE_DETECTED,High,N,Process attempted to access sensitive directory.,,msedge.exe,c28f9fd7ffcd09e7959aef5756c57a4c152ca26e76f48df98b997e945fb7d70f,soc.analyst2,M,,,False,,EMP11907,LPT-11907,HIGH,75,OPEN,True,Malware_Detected,True,Unknown,c28f9fd7ffcd09e7959aef5756c57a4c152ca26e76f48df98b997e945fb7d70f
EPA00001577,07-Aug-2026 14:32:47,2026-08-06 09:32:47,VDR-12420,EMP12420,SentinelOne,suspicious_powershell,Minor,N,User reported machine slowdown after popup. AV alert generated.,C:\Users\user\AppData\Local\Temp\cache.bin,,96a80222f5a7541562be37ced5e1e493539d8560249bbf51ea53e63f84cb164f,,High,2026-08-07 14:32:47,2026-08-06 09:32:47,True,,EMP12420,VDR-12420,LOW,25,OPEN,True,Suspicious_Powershell,True,C:\Users\user\AppData\Local\Temp\cache.bin,96a80222f5a7541562be37ced5e1e493539d8560249bbf51ea53e63f84cb164f
EPA00007620,,08-09-2026 02:45:57 AM,vdr-12558,12558,Windows Defender,Keylogger suspected,P4,New,Endpoint agent blocked execution. Review required.,C:\ProgramData\svc\agent.dll,explorer.exe,059c732d012065d1e82048a1d179b3d3cc4f42899db86f03e74b5816f91660dd,incident.team,Medium,,2026-09-08 02:45:57,False,,EMP12558,VDR-12558,LOW,25,OPEN,True,Keylogger Suspected,False,C:\ProgramData\svc\agent.dll,059c732d012065d1e82048a1d179b3d3cc4f42899db86f03e74b5816f91660dd
EPA00006912,2026-08-01 03:36:33,04/08/2026,VDR_11979,EMP11979,Defender,suspicious_powershell,P4,Closed,Malicious file blocked. User notified. Need validation.,C:\Windows\Temp\update.tmp,excel.exe,97c2486f2eec460feb585a1fc15b1cec71cad8a09e64f14556dbe8f6c13cd5da,,Low,2026-08-01 03:36:33,2026-08-04 00:00:00,False,68.39,EMP11979,VDR-11979,LOW,25,RESOLVED,False,Suspicious_Powershell,True,C:\Windows\Temp\update.tmp,97c2486f2eec460feb585a1fc15b1cec71cad8a09e64f14556dbe8f6c13cd5da
EPA00000214,08-31-2026 11:40:07 PM,2026-09-02 21:40:07,WS-11126,emp_11126,Windows Defender,Lateral movement detected,Major,Unassigned,Threat detected after file download from external website.,C:\Users\Public\Downloads\invoice.exe,powershell.exe,,soc.analyst2,,2026-08-31 23:40:07,2026-09-02 21:40:07,False,46.0,EMP11126,WS-11126,MEDIUM,50,IN_PROGRESS,True,Lateral Movement Detected,True,C:\Users\Public\Downloads\invoice.exe,unknown
EPA00000779,08-04-2026 09:03:49 AM,,LPT-12304,EMP12304,SYMANTEC,Credential dumping attempt,HIGH,NEW,User reported machine slowdown after popup. AV alert generated.,C:\Users\user\Desktop\salary.xlsx,python.exe,88a21ba7526cd2822b4b370cf62759beca01e192d02b6343a10f26fc8e509e34,soc.analyst1,MEDIUM,2026-04-08 09:03:49,,False,,EMP12304,LPT-12304,HIGH,75,OPEN,True,Credential Dumping Attempt,True,C:\Users\user\Desktop\salary.xlsx,88a21ba7526cd2822b4b370cf62759beca01e192d02b6343a10f26fc8e509e34
EPA00007004,08-04-2026 02:31:16 PM,2026-08-08T04:31:16,WS-12992,EMP12992,SentinelOne,Credential dumping attempt,Moderate,OPEN,Endpoint protection detected suspicious activity on host.,,chrome.exe,0624a9950b751fb99e95028c314d6eec373e033e50e372c77f3be7075ee65a59,incident.team,High,2026-04-08 14:31:16,2026-08-08 04:31:16,False,2918.0,EMP12992,WS-12992,MEDIUM,50,OPEN,True,Credential Dumping Attempt,True,Unknown,0624a9950b751fb99e95028c314d6eec373e033e50e372c77f3be7075ee65a59
EPA00003497,2026-09-05 03:10:57,07/09/2026 21:10,VDR-11327.corp.local,emp11327,Carbon Black,MALWARE_DETECTED,LOW,Open,Multiple failed attempts to disable security agent.,C:\Users\user\AppData\Local\Temp\cache.bin,msedge.exe,d935e40abe5bff85734014a084d844de40993bd44770e4ac9e5e25ec2b5701ca,incident.team,H,2026-09-05 03:10:57,2026-09-07 21:10:00,False,65.98,EMP11327,VDR-11327,LOW,25,OPEN,True,Malware_Detected,True,C:\Users\user\AppData\Local\Temp\cache.bin,d935e40abe5bff85734014a084d844de40993bd44770e4ac9e5e25ec2b5701ca
EPA00006503,2026-08-30T22:04:06,09-04-2026 01:04:06 AM,vdr-10343,EMP10343,Quick Heal,USB device blocked,P3,Unassigned,Suspicious script execution observed. Logs attached.,D:\Projects\scripts\cleanup.ps1,cmd.exe,790888DA56C30C4CFC3A85053BE40C5B13ADAE88595A0D8949578223BA6AF9AE,unassigned,High,2026-08-30 22:04:06,2026-04-09 01:04:06,True,,EMP10343,VDR-10343,MEDIUM,50,IN_PROGRESS,True,Usb Device Blocked,False,D:\Projects\scripts\cleanup.ps1,790888da56c30c4cfc3a85053be40c5b13adae88595a0d8949578223ba6af9ae
EPA00002044,20/08/2026 11:51,2026-08-25 01:51:24,LPT-11212,emp11212,SentinelOne,Malware detected,P4,RESOLVED,Malicious file blocked. User notified. Need validation.,,powershell.exe,636DEC0F6CEB2A13DDF2A9A11BE7EB8C5C1AFE66F17B89EF663A4323ED36AB3D,,HIGH,2026-08-20 11:51:00,2026-08-25 01:51:24,False,110.01,EMP11212,LPT-11212,LOW,25,RESOLVED,False,Malware Detected,True,Unknown,636dec0f6ceb2a13ddf2a9a11be7eb8c5c1afe66f17b89ef663a4323ed36ab3d
