log_id,timestamp,hostname,src_ip,dst_ip,src_port,dst_port,protocol,action,bytes_sent,bytes_received,session_id,threat_flag,rule_name,geo_country
FW000012687,1786825043,WS-10376,10.115.18.0,38.47.122.43,3306,98838,6,PERMIT,16854.32 KB,48196619,SID220405,False,NA,Russia
FW000008265,2026/09/08,VDR-12087,150.174.135.,10.98.115,443,53,tcp,pass,6.55 MB,43648809,SID521683,False,UNKNOWN,China
FW000007694,11/08/2026 02:17,ws-10190,172.16.250.49,10.90.173,71943,NA,TCP,permit,23271967,8208014,SID268241,False,allow_office_apps,CN
FW000019523,2026-08-29T05:51:18,LPT-11333,10.236.134,62.178.104.174,443,135,17,Allow,21466948,22.08 MB,SID356624,False,UNKNOWN,India
FW000008326,17/08/2026 09:59,WS_12439,10.152.195,31.156.185.240,,80,17,pass,12089055,"49,262,167",SID399539,False,ALLOW_WEB,
FW000019341,2026-09-03 10:59:23,vdr-10118,10.183.63,155.143.190.,8443,8443,tcp,Allow,NA,"48,243,531",SID234312,no,DENY_TELNET,CN
FW000012266,03/08/2026,WS-11667,172-16.95.48,UNKNOWN,22,3306,TCP/6,permit,34159590,10212845,SID569111,N,BLOCK_EXTERNAL_RDP,IN
FW000011422,01/08/2026,VDR-12238,165.92.245.52,16.240.55.93,80,443,6,ALLOW,47128708,3436961,SID961726,N,BLOCK_EXTERNAL_RDP,United States
FW000001827,03/08/2026 20:12,VDR-10977,10.150.227,121.232.12.,88504,,6,DROP,10669469,"32,842,916",SID548016,False,UNKNOWN,ind
FW000021933,1786895551,LPT_12377,999.999.999.999,10-196.33,25,8080,6,PASS,7273.59 KB,NA,SID780918,False,ALLOW_WEB,Russia
FW000025170,,VDR-10466,177.105.129.,10.143.251,8080,8080,6,ALLOW,4018958,29038011,SID260272,False,NA,CN
FW000027302,2026-09-06 14:01:56,LPT-10891,172.16.199.229,92.64.195.225.0,22,3306,tcp,PASS,28319062,-39035915,SID667263,False,UNKNOWN,China
FW000012330,2026-09-08 19:42:02,VDR-12330,192.168.75.194,172.116.246.132,80,443,17,DROP,7.08 MB,10636410,sid399484,False,BLOCK_EXTERNAL_RDP,India
FW000000561,15-Aug-2026 03:44:43,LPT-10811,10.115.235,172.16.62.,8080,3389,17,pass,28720.02 KB,13090155,SID807720,0,BLOCK_EXTERNAL_RDP,IN
FW000004108,08-16-2026 12:34:21 AM,WS-12889,10.2.157,,135,25,tcp,ALLOW,42906173,NA,SID767349,N,ALLOW_INTERNAL_DNS,US
FW000024820,,LPT-10763,UNKNOWN,192-168.69.25,25,53,TCP,pass,27041484,-13594623,SID-504995,False,ALLOW_WEB,US
FW000005436,10-Aug-2026 03:27:28,LPT-12044.corp.local,10.110.91,10.3.5,22,445,UDP/17,ALLOW,32.19 MB,20458812,NA,0,NA,Russia
FW000004438,26/08/2026,VDR-10478,10.62.128,10.210.42.0,443,75991,UDP/17,Allow,NA,49415505,SID-397132,N,block_tor_exit,ind
FW000010383,2026-09-02 10:21:01,LPT-10616,192.168.137.178,147-70.183.46,443,80,6,Deny,44904044,6.2 MB,SID208976,N,ALLOW_WEB,
FW000024982,06/08/2026,LPT_12641,172.16.7.58.0,172.16.44.46,80,92145,udp,Allow,10177261,,SID382443,False,block_tor_exit,Russia
FW000017827,04-Aug-2026 13:39:13,VDR-11292,172.16.107.224,32.112.161.166,80,77605,tcp,ALLOW,47918790,40636850,SID589069,N,UNKNOWN,CN
FW000024838,07/09/2026,VDR-10038,125.87.58.65,10.233.39,8080,80,TCP,pass,353084,-19473148,SID316339,False,ALLOW_INTERNAL_DNS,IN
FW000004407,2026-08-04 19:14:20,VDR-11976,11.232.252.58,12.18.149.114,445,1433,TCP/6,PASS,42990718,10040.37 KB,SID167820,False,UNKNOWN,RU
FW000020726,,VDR-10016,10.134.193,10.52.150,,3389,tcp,block,5237296,21014310,SID-458003,False,,ind
FW000018074,20/08/2026 01:00,WS-11159,94.30.238.200,204.99.173.140,3389,93885,17,ALLOW,49572162,23060351,SID334268,N,DENY_TELNET,CN
FW000023959,,LPT-12133,10.74.208,41.74.13.211,8443,53,6,PERMIT,3382650,-37299130,SID-151501,N,ALLOW_WEB,ind
FW000009918,2026/08/12,WS-12385.corp.local,10-91.58,10.125.38,22,445,tcp,block,-34716058,15.25 MB,SID353906,False,ALLOW_WEB,RU
FW000029050,2026-08-07 12:30:40,LPT_12524,172.16.218.105,172.16.180.227,443,445,6,block,9324542,NA,sid359524,False,allow_office_apps,China
FW000022347,2026-08-08 16:06:50,ws-11876,161.179.150.221,181.223.239.221,76343,85238,6,pass,14254245,30417343,SID117643,N,UNKNOWN,IN
FW000018881,2026-09-02 22:24:31,LPT-12378,UNKNOWN,208.142.100.251,3389,80,TCP,PASS,599822,18539549,sid517585,False,UNKNOWN,United States
FW000015097,08-09-2026 09:03:13 PM,LPT-11993.corp.local,172.16.11.,126.232.88.209.0,,80,6,permit,,14.34 MB,SID488311,False,MONITOR_DB_ACCESS,RU
FW000002818,2026/08/26,LPT-11103,10.190.73,172.16.137.227,8080,80,17,pass,14916568,4984290,SID784569,False,,
FW000016725,06/08/2026 08:18,WS-10332,10.203.209,192.168.196.46,NA,3306,udp,Allow,2937094,47419438,SID691292,no,UNKNOWN,RU
FW000018793,,VDR-12090,UNKNOWN,999.999.999.999,8443,80,UDP/17,permit,"25,761,565",18.64 MB,SID641923,False,MONITOR_DB_ACCESS,
FW000026178,2026-08-17 00:53:47,WS-10773,UNKNOWN,53.222.44.166,445,25,6,Allow,,38140654,SID552616,no,ALLOW_WEB,US
FW000027977,2026-08-17 21:36:02,WS-12266,999.999.999.999,,22,3306,TCP/6,pass,20129948,"34,333,455",,False,UNKNOWN,China
FW000005783,,VDR-10069,999.999.999.999,141.50.82.252,445,8080,tcp,PERMIT,2366159,7923597,SID280153,False,ALLOW_WEB,India
FW000020961,23-Aug-2026 10:34:51,WS-10926,10.216.167.,100.105.222.177,443,80,17,PASS,"25,288,652",NA,SID639285,False,DENY_TELNET,
FW000016164,09-06-2026 02:37:33 PM,LPT-11176,999.999.999.999,10.160.52,8080,3306,6,Allow,39950506,39.17 MB,SID725315,N,ALLOW_INTERNAL_DNS,CN
FW000020110,03/09/2026 04:36,WS-12244,10.44.254,125.18.135.96.0,25,135,TCP/6,PERMIT,NA,8461038,NA,no,,CN
FW000006217,08-01-2026 05:20:40 AM,VDR-12464,172.16.247.35,95.178.8.138.0,3389,NA,tcp,block,39884181,44085.69 KB,sid242697,0,DENY_TELNET,
FW000019170,2026-08-26T23:28:13,LPT-11134,196.226.122.34,10-158.211,80,73056,tcp,pass,5957957,48803.06 KB,SID815463,False,DENY_TELNET,China
FW000009716,09/09/2026 09:34,LPT-12885,192.168.245.23,180.47.188.226,80,3389,icmp,ALLOW,3248089,22415307,NA,no,BLOCK_EXTERNAL_RDP,RU
FW000010700,2026-08-18T15:58:30,WS-11379,192.168.244.,85.74.220.101,53,22,TCP,permit,"33,538,175","6,596,700",SID889801,1,ALLOW_INTERNAL_DNS,ind
FW000029684,08-11-2026 03:56:56 AM,lpt-11357,UNKNOWN,10.121.143,,-2,6,Allow,2231399,14175959,SID282183,False,DENY_TELNET,RU
FW000017397,2026-08-12 01:41:53,WS-11233,172.16.53.,192.168.205.202,,1433,6,deny,41323850,41.85 MB,SID390335,False,,United States
FW000021665,08-19-2026 07:29:52 PM,WS-10214,192.168.46.191,172.16.169.155,1433,443,TCP,PASS,27619609,NA,SID904233,False,UNKNOWN,China
FW000004896,2026-09-01T17:26:07,LPT-10702,999.999.999.999,10.30.24,77496,1433,6,PASS,NA,42461392,,False,NA,Russia
FW000026343,01-Sep-2026 08:29:34,,10.131.202,10.5.62,,NA,tcp,deny,44168584,14407847,sid399985,N,NA,India
FW000023506,01-Sep-2026 22:08:54,lpt-12937,172.16.192.21.0,192.168.189.152,3306,445,6,ALLOW,22.22 MB,40871874,SID832441,0,DENY_TELNET,IN
FW000022934,1787498628,LPT-10745.corp.local,14.238.69.244,10.77.49,3389,8080,TCP/6,PERMIT,48598036,45116919,SID795584,False,DENY_TELNET,CN
FW000020422,2026-08-16T08:38:09,VDR_12934,999.999.999.999,10.154.143.0,445,443,TCP/6,Allow,377699,7447856,,False,allow_office_apps,India
FW000028225,,WS-10095,172.16.215.252,192.168.223.149,445,1433,tcp,Allow,32577041,23403678,SID746078,False,,Russia
FW000000149,1786181613,WS-12230,10.204.148.,142.112.33.42,25,135,tcp,permit,"4,800,122",49384538,SID748618,no,ALLOW_WEB,IN
FW000016670,24-Aug-2026 00:56:15,LPT-12457,172.16.114.192,172.16.177.161,3306,8080,icmp,pass,3951.88 KB,6.73 MB,SID756974,False,ALLOW_INTERNAL_DNS,RU
FW000018753,16-Aug-2026 05:07:30,LPT-10194,10.126.88,10.80.154,8080,53,tcp,ALLOW,,-30216196,sid159404,False,ALLOW_WEB,China
FW000008556,01/08/2026 05:39,lpt-12355,UNKNOWN,16.200.170.38,3306,443,udp,PASS,5087177,13548451,SID830549,1,allow_office_apps,unknown
FW000022484,08-01-2026 05:15:05 AM,VDR-11969,10.44.26.0,172-16.146.130,3306,445,udp,PASS,12902629,22593999,SID523224,N,allow_office_apps,India
FW000026117,2026-09-03T19:17:16,lpt-12252,172.16.145.121,172.16.95.49,443,135,tcp,pass,25274941,18825451,SID723674,False,block_tor_exit,unknown
FW000015464,2026/09/08,VDR-10914,172.16.199.99,116.251.200.186,445,-4,udp,PERMIT,45.65 MB,,SID490901,False,ALLOW_WEB,CN
FW000023155,2026-09-03 23:52:33,WS-10009,48.255.48.200,172.16.189.20,443,,6,Deny,46288.33 KB,-15175887,SID990340,0,,United States
FW000004444,2026-08-19 01:19:38,VDR-10282,172.16.95.88,10.97.153,3306,25,TCP/6,DENY,49373444,42202017,SID356492,N,ALLOW_INTERNAL_DNS,US
FW000007447,1788544751,WS-10586,10.253.33,UNKNOWN,445,3306,6,ALLOW,19548.0 KB,NA,SID674071,False,block_tor_exit,China
FW000000237,17/08/2026 23:16,WS-12220,10.70.24,172-16.136.190,22,8080,tcp,pass,2327.3 KB,29279.56 KB,NA,no,allow_office_apps,
FW000015902,09-Aug-2026 11:10:34,LPT-12321,,172.16.199.65,8443,3389,TCP,ALLOW,"9,659,978",11866296,SID915093,False,ALLOW_WEB,ind
FW000029980,1787305237,WS-10239,999.999.999.999,10.67.68,8080,22,6,pass,26.79 MB,10463107,sid431541,True,UNKNOWN,Russia
FW000010755,08/09/2026,VDR-10051,999.999.999.999,10.177.182.,8443,8443,tcp,pass,9.11 MB,4914101,SID510435,False,MONITOR_DB_ACCESS,China
FW000007124,2026-08-29T04:04:42,LPT-10950.corp.local,192.168.206.,999.999.999.999,445,8443,UDP,pass,24559790,"47,859,797",SID149336,False,block_tor_exit,
FW000029160,03/08/2026,ws-12456,172.16.121.253,127.146.233.124,80,,TCP,DENY,,44088.41 KB,SID854951,0,UNKNOWN,IN
FW000010124,04/08/2026 23:48,WS-11760,192-168.228.62,128.188.79.209,NA,NA,tcp,Deny,19798588,20611456,SID924766,False,DENY_TELNET,IN
FW000013712,30/08/2026 14:21,WS-11418,UNKNOWN,192.168.35.75,445,3306,tcp,PERMIT,38288421,4053159,SID662982,True,,US
FW000003084,2026/09/08,LPT-11319,10.147.164,172.16.97.175,25,443,tcp,permit,32493274,15868507,SID589524,N,ALLOW_INTERNAL_DNS,China
FW000027536,2026-08-28T21:27:00,,999.999.999.999,54.182.14.89,,3389,tcp,pass,11144785,2941309,,Y,DENY_TELNET,Russia
FW000026679,2026/08/31,WS-10266,52.100.147.,86.25.229.21,8080,NA,udp,PERMIT,41083335,NA,SID-584666,False,,Russia
FW000000633,2026/08/10,VDR-10449,172.16.212.57,999.999.999.999,445,443,tcp,DROP,"14,046,083",0.97 MB,SID182208,0,ALLOW_WEB,
FW000023198,08-01-2026 08:38:45 PM,WS-11424,10.181.57,72.253.101.180,,NA,TCP/6,block,3.37 MB,41695068,SID589455,False,,
FW000018878,08/08/2026 04:18,WS-12003,153.17.145.165,10.169.18.,-5,443,tcp,Allow,-11842118,26973073,SID-892304,False,,ind
FW000002666,06/09/2026 17:26,VDR-11594,95-244.37.200,10.249.15,1433,22,6,block,"15,893,404","34,259,610",SID344999,N,ALLOW_INTERNAL_DNS,
FW000028224,01/08/2026,LPT_11506,107.8.126.207,134.128.53.145,80,8443,tcp,Allow,NA,,SID642209,False,allow_office_apps,RU
FW000025593,09/08/2026 14:41,LPT-12055,172.16.234.48,UNKNOWN,-3,,TCP,DROP,32818820,45883798,SID913336,False,block_tor_exit,United States
FW000028090,2026-08-05 05:59:24,LPT-10114,999.999.999.999,10.172.236.,NA,NA,TCP/6,PERMIT,"16,730,069",NA,,False,NA,IN
FW000010527,08-21-2026 10:18:36 PM,WS-11590,172.16.157.174,999.999.999.999,NA,NA,UDP/17,PASS,28655796,23.77 MB,SID861499,False,BLOCK_EXTERNAL_RDP,United States
FW000015837,08-20-2026 01:50:39 AM,WS-10534,172.16.131.117,172.16.45.120,3389,1433,UDP/17,pass,,-31928910,SID755140,True,NA,US
FW000010061,2026/09/07,WS-11782,210.248.29.252,203.215.113.,135,,UDP,PERMIT,1.6 MB,45964072,SID-128289,False,BLOCK_EXTERNAL_RDP,unknown
FW000014789,2026-08-18T02:08:52,LPT-10691,119.149.59.10,192-168.56.177,1433,92444,TCP/6,permit,NA,14056516,SID731427,0,BLOCK_EXTERNAL_RDP,Russia
FW000012076,1785603233,VDR-11122,10.36.231,192.168.34.76,443,78673,udp,Allow,27834071,3794.44 KB,SID245519,no,MONITOR_DB_ACCESS,
FW000028186,2026-08-07T07:09:17,WS-12206,118.15.161.,172.16.24.,3306,1433,17,Deny,NA,"14,179,158",SID660093,False,DENY_TELNET,US
FW000020596,2026/08/13,WS_12179,42.159.223.117,65.161.49.173,8443,-2,TCP/6,PASS,39214.29 KB,25063585,NA,False,ALLOW_INTERNAL_DNS,unknown
FW000014110,24-Aug-2026 13:36:34,VDR-11068,UNKNOWN,63.215.229.37,8443,1433,TCP/6,ALLOW,0.66 MB,"15,465",SID818414,no,MONITOR_DB_ACCESS,Russia
FW000009687,10-Aug-2026 05:38:10,WS-12307,192.168.158.195,192.113.166.17,,8443,TCP/6,ALLOW,41032566,2494045,SID788289,False,DENY_TELNET,ind
FW000026978,1786138151,ws-11064,192.168.81.134,192.168.238.213,,3306,TCP/6,PERMIT,3568669,13403019,sid683813,N,DENY_TELNET,
FW000020259,26/08/2026,,181.75.39.161,172.16.69.114,25,445,tcp,PERMIT,NA,"15,278,436",SID989359,no,ALLOW_INTERNAL_DNS,United States
FW000025809,2026-08-18 23:24:45,,999.999.999.999,192.168.120.92,-1,8443,6,PASS,15.71 MB,11832543,SID480912,False,BLOCK_EXTERNAL_RDP,United States
FW000027238,11-Aug-2026 11:11:29,LPT_11554,142.204.135.246,10.226.163,3306,445,udp,PASS,28248783,39136349,SID280335,False,,unknown
FW000019202,2026-08-31T08:28:15,WS-10242,UNKNOWN,208.34.102.,8443,NA,TCP,pass,10339517,22528956,SID-970964,N,NA,
FW000029775,16/08/2026 02:26,ws-10201,112.237.20.85,172.16.75.,8080,80,TCP/6,block,33032531,2706243,SID195246,N,allow_office_apps,CN
FW000029901,06/09/2026 00:19,ws-10174,172.16.251.,192.168.21.,NA,NA,tcp,PASS,10020078,"14,219,333",SID-216913,False,ALLOW_INTERNAL_DNS,ind
FW000005250,09-02-2026 07:10:33 PM,WS-11361,72.245.76.42,172.16.33.45,80,8443,TCP,PASS,1901653,4156662,,False,block_tor_exit,CN
FW000008534,,LPT-11710,999.999.999.999,192.168.1.1,80,22,tcp,PERMIT,33268850,,,0,BLOCK_EXTERNAL_RDP,United States
FW000007427,2026-08-23T07:06:12,WS-10082,999.999.999.999,10.49.133,135,80,TCP/6,permit,35377471,15.2 MB,SID717319,False,DENY_TELNET,IN
FW000012346,17/08/2026 13:10,WS-11896,192.168.35.,62.149.61.,135,69872,6,PERMIT,1552683,4231.94 KB,SID428290,False,allow_office_apps,
FW000028410,12/08/2026 22:30,VDR-12956,143.141.166.195,192.168.115.39,135,8080,1,PERMIT,36.07 MB,NA,sid780913,False,ALLOW_INTERNAL_DNS,
FW000007980,05/09/2026 13:44,vdr-12129,192.168.151.236,195.218.47.18,445,,tcp,permit,18698835,5150596,SID542300,False,ALLOW_INTERNAL_DNS,unknown
FW000027638,1787025670,VDR-12075,10-41.56,192.168.242.39,1433,80,TCP,PERMIT,"40,959,403",27541.1 KB,SID696706,False,,
FW000029385,09/08/2026 11:30,LPT-11485,192.168.113.220,192.168.67.99,80,8443,UDP/17,Allow,11008788,25067495,SID475705,False,BLOCK_EXTERNAL_RDP,unknown
FW000026162,03-Sep-2026 06:13:50,VDR-11606,10.216.38,96.219.191.204,,3306,6,ALLOW,26230753,-2604866,SID-964421,False,allow_office_apps,unknown
FW000001736,2026/08/04,lpt-11869,192.168.102.228,192.168.30.250,25,8443,17,PERMIT,"26,709,058","21,795,697",SID511919,False,block_tor_exit,India
FW000023782,24/08/2026 23:09,VDR-10462,172.16.129.98,,3389,8443,UDP/17,block,9644372,21383007,,N,MONITOR_DB_ACCESS,ind
FW000027400,2026/08/08,VDR-10218,67.34.10.162,,8080,80,tcp,PERMIT,1033818,11373773,,False,ALLOW_INTERNAL_DNS,
FW000014485,03/09/2026 02:09,LPT-12962,192.168.106.32,42.89.155.120,68627,8443,tcp,ALLOW,"21,092,848",47334366,SID528028,1,UNKNOWN,US
FW000004256,08-18-2026 03:48:11 PM,WS-10032,192.168.181.225,10.10.175,NA,443,tcp,pass,20882845,,SID859368,False,ALLOW_INTERNAL_DNS,US
FW000027848,2026-08-31 21:10:38,WS-10540,172.16.73.111,192.168.73.145,NA,443,TCP/6,Allow,40047255,40825.81 KB,SID-766896,False,BLOCK_EXTERNAL_RDP,unknown
FW000002476,04-Sep-2026 12:57:00,WS-12125,218.82.137.227,172.16.210.88.0,-5,135,ICMP,Deny,43324228,-49532638,SID324520,False,BLOCK_EXTERNAL_RDP,IN
FW000010757,08-16-2026 10:39:05 AM,VDR-10278,34.208.247.174.0,10.33.114,22,NA,UDP,Allow,NA,14121909,SID339217,False,allow_office_apps,United States
FW000029678,2026-08-23T19:05:26,lpt-12507,10.47.34,192.168.223.60,3389,25,tcp,PASS,38.3 MB,47.5 MB,NA,False,allow_office_apps,India
FW000003714,2026/08/10,VDR-10108.corp.local,172.16.50.167,UNKNOWN,135,443,17,PERMIT,25.84 MB,23442116,SID337347,no,BLOCK_EXTERNAL_RDP,
FW000006705,2026-09-07 22:47:31,LPT-10311,UNKNOWN,192.168.108.88,-3,8443,udp,permit,14977862,NA,SID749642,False,BLOCK_EXTERNAL_RDP,US
FW000018189,07/09/2026 10:26,VDR-11145,10.123.209.,12.124.109.79,,3306,6,permit,27.95 MB,"8,001,355",SID987612,no,ALLOW_INTERNAL_DNS,Russia
FW000017092,01/09/2026 14:49,LPT-10065,10.158.74,80.11.202.,1433,,TCP,ALLOW,,43459937,SID-270729,False,DENY_TELNET,
FW000027623,08-10-2026 10:59:32 AM,ws-11126,192.168.129.,192.168.120.8,135,22,icmp,PASS,44082212,24816607,SID261349,False,ALLOW_WEB,US
FW000029369,28/08/2026,LPT-12993,74.14.145.7,UNKNOWN,8443,80,TCP,PERMIT,13119643,41607774,SID895087,False,DENY_TELNET,
FW000005190,08-10-2026 08:15:39 PM,LPT-11955,35.129.39.29,10.72.151,445,80,1,pass,"39,623,518",35964.39 KB,,False,NA,RU
FW000028570,2026/08/14,VDR-11495,10.34.151,192.168.252.6,,8080,TCP/6,permit,11419.29 KB,23423576,SID904471,False,NA,RU
FW000021857,2026-08-28 03:31:02,WS_10419,,172.16.173.250,135,25,17,PERMIT,,,,False,,
FW000016457,08-26-2026 03:52:47 PM,,10.86.30,UNKNOWN,443,3389,TCP/6,PERMIT,NA,34.13 MB,SID149356,False,ALLOW_INTERNAL_DNS,unknown
FW000014211,2026-09-04 04:09:37,,192.168.169.188,148.107.78.153,8443,,TCP/6,drop,20911215,40551848,SID319325,False,block_tor_exit,unknown
FW000007844,,LPT-11679,27.53.159.184,145.177.211.,80,135,tcp,permit,3101038,28907583,SID169187,False,block_tor_exit,IN
FW000012641,06/09/2026 07:57,VDR-11273,80.88.234.237,192.168.190.12,8080,NA,tcp,ALLOW,1138414,43091346,SID305070,no,BLOCK_EXTERNAL_RDP,India
FW000014053,,vdr-11327,10.232.152,157.132.53.8,NA,72319,tcp,BLOCK,43011669,19205155,,N,block_tor_exit,ind
FW000013032,2026/09/01,WS-10882,172.16.8.,42.217.202.239,NA,,TCP/6,Allow,12419540,48044412,SID338956,False,UNKNOWN,ind
FW000025247,1787008333,LPT-10125,UNKNOWN,,25,1433,UDP,Allow,46473657,43138443,SID548014,False,ALLOW_INTERNAL_DNS,IN
FW000021486,29/08/2026,WS-12862,93-68.109.233,10.105.239,NA,,TCP/6,Deny,29274499,,SID482284,no,ALLOW_INTERNAL_DNS,unknown
FW000006765,2026-08-17T06:16:39,LPT-12171.corp.local,10.43.110,189.232.51.181,25,3306,6,Allow,43732413,"23,008,959",,True,ALLOW_INTERNAL_DNS,India
FW000025767,30-Aug-2026 07:02:47,WS-11895,183.111.86.,10.60.38,443,80,TCP,ALLOW,6862680,1103026,SID-301686,False,DENY_TELNET,
FW000010794,14/08/2026 22:19,LPT-12114,195.195.217.114,10.254.36,3389,NA,6,deny,43619993,44397.84 KB,,N,allow_office_apps,ind
FW000001126,08-30-2026 12:18:06 AM,WS-12895,192.168.226.67,36.47.99.,,1433,6,pass,NA,38201446,SID707582,N,DENY_TELNET,
FW000017626,2026-09-04 23:29:26,WS-10766,173.123.13.26,UNKNOWN,22,22,tcp,ALLOW,42127888,7796307,SID120249,N,,China
FW000028613,24/08/2026 15:48,WS-10524,UNKNOWN,177.250.120.86,,-5,TCP,permit,18337050,30682.15 KB,SID609090,0,UNKNOWN,unknown
FW000018734,1788751379,,10.184.101,172.16.198.,25,22,UDP/17,permit,12177260,39204877,SID280916,False,block_tor_exit,China
FW000011544,09-03-2026 02:37:50 AM,VDR-12276,214.51.157.52.0,172.16.85.116,445,98501,udp,PASS,"45,278,422",,SID760485,False,BLOCK_EXTERNAL_RDP,ind
FW000022987,2026/08/18,VDR-12330,10.115.118,10.237.55.0,8443,8080,UDP,BLOCK,,17653803,SID247661,False,UNKNOWN,India
FW000023165,08-18-2026 11:28:24 AM,WS-10213,999.999.999.999,69.240.222.192,8080,NA,tcp,ALLOW,0.05 MB,16578411,SID744079,False,block_tor_exit,
FW000026154,2026/08/21,LPT-12000.corp.local,192.168.16.164.0,78.38.45.,3306,-4,TCP/6,Allow,3858467,,SID798365,False,ALLOW_INTERNAL_DNS,United States
FW000004359,,VDR-10233,10.139.30,161.122.0.60,8080,3389,6,DROP,32655354,17552173,NA,False,BLOCK_EXTERNAL_RDP,CN
FW000014115,09-Sep-2026 21:56:21,LPT-12754,222.25.242.246,192.168.249.136,8443,0,TCP/6,PASS,6857.11 KB,25138683,SID519413,False,allow_office_apps,
FW000017728,1787348754,VDR-12886,UNKNOWN,,135,53,6,Allow,"4,461,119",1856162,SID114490,1,NA,IN
FW000008346,,VDR-11973,10.35.185,192.168.122.60,22,3389,17,DROP,-42235111,-13316624,SID-109211,no,BLOCK_EXTERNAL_RDP,
FW000021401,2026/08/05,LPT-10424,192.168.186.145.0,999.999.999.999,94309,8080,tcp,pass,35.15 MB,"20,322,157",,no,allow_office_apps,China
FW000007422,,LPT-10775,10.185.253.,192.168.34.234,25,NA,tcp,permit,3163852,,SID365425,False,DENY_TELNET,IN
FW000025017,22/08/2026 13:54,VDR-10796,172-16.98.68,92.6.237.,443,,TCP,PASS,27.34 MB,"47,154,920",SID648618,False,allow_office_apps,
FW000006653,09/08/2026 03:52,LPT-12563,23.220.218.91,10.198.80,1433,NA,UDP,PERMIT,"21,699,132",17429609,SID185669,False,UNKNOWN,ind
FW000017485,10/08/2026,WS-11223,192.168.73.180,999.999.999.999,-4,135,UDP,permit,48322.54 KB,39876387,SID628690,no,UNKNOWN,unknown
FW000027214,1786670542,ws-12051,172-16.189.17,14.200.93.,22,22,6,pass,"19,806,272",28333121,sid778473,False,MONITOR_DB_ACCESS,CN
FW000009161,,WS-12217,192.168.73.235,10.177.248,NA,3306,UDP/17,deny,16869860,7.0 MB,SID996590,N,block_tor_exit,CN
FW000025226,,VDR-12655,172.16.107.130,93.161.23.64,65990,445,tcp,PERMIT,31235473,35252489,SID999771,N,MONITOR_DB_ACCESS,CN
FW000026123,10/08/2026,WS-12391,192.168.40.221,172.16.11.131,,3389,6,Deny,,"34,552,259",SID601815,True,ALLOW_WEB,Russia
FW000023712,16/08/2026 02:17,VDR-10166.corp.local,10.183.155,111.173.6.,3306,3306,6,Allow,22818.13 KB,NA,,N,UNKNOWN,IN
FW000007623,09-09-2026 02:08:17 AM,WS-10432,172.16.6.190,130.160.177.216,8080,3389,UDP,ALLOW,223077,15404120,NA,False,DENY_TELNET,Russia
FW000000988,2026-08-04 00:09:58,VDR-10143,999.999.999.999,172.16.253.103,25,22,tcp,ALLOW,"44,291,416",30743284,SID198992,True,UNKNOWN,
FW000027043,09-06-2026 05:49:15 PM,VDR-12270,192.168.250.186,104.90.126.248,53,8443,TCP/6,permit,35.08 MB,-18398383,sid373288,False,ALLOW_INTERNAL_DNS,RU
FW000016015,08-08-2026 06:35:09 AM,WS-10225.corp.local,192.168.99.20,10.237.29.,25,73181,TCP,BLOCK,-26263428,"42,680,809",SID252843,N,UNKNOWN,Russia
FW000002853,2026-09-08T06:51:17,WS-11492.corp.local,115.172.154.95,172.16.109.234,25,8443,TCP,Deny,"15,553,569",7506451,SID767082,N,ALLOW_INTERNAL_DNS,RU
FW000011696,,WS-10890,63.70.129.114,,3306,80,udp,Allow,-36305011,5790141,SID104809,0,allow_office_apps,IN
FW000008854,20/08/2026 07:40,LPT-11691,UNKNOWN,36.65.88.121,1433,445,6,Allow,"22,255,086",34076883,SID851773,False,BLOCK_EXTERNAL_RDP,RU
FW000016337,07/08/2026 00:20,LPT-11226,157.95.137.,131.118.105.52,22,77947,TCP/6,Allow,21836.93 KB,27116756,sid160732,False,MONITOR_DB_ACCESS,China
FW000014997,26-Aug-2026 00:19:07,VDR-10322,172.102.251.123,UNKNOWN,25,8080,tcp,permit,3259245,34778.81 KB,SID811419,False,ALLOW_WEB,unknown
FW000017015,29/08/2026 01:24,WS-12072,UNKNOWN,23.73.193.161,8443,53,tcp,pass,-24961523,2.2 MB,,no,allow_office_apps,China
FW000017634,2026-08-17 17:22:27,VDR-11579,999.999.999.999,10.229.250,8443,443,tcp,block,42619825,-24332658,,False,NA,Russia
FW000019564,,WS-11108.corp.local,172.16.132.103.0,180.26.214.179,445,445,TCP,ALLOW,1466.87 KB,14773246,SID612712,N,ALLOW_WEB,United States
FW000016867,27/08/2026 15:47,LPT-10375.corp.local,192.168.209.77,192-168.171.144,1433,NA,TCP/6,PASS,47846233,4790974,SID-286840,N,BLOCK_EXTERNAL_RDP,CN
FW000026161,07/08/2026,VDR-12153,192-168.79.121,192.168.55.254,25,445,UDP,block,32.37 MB,-12303823,SID749244,0,ALLOW_WEB,RU
FW000009655,,LPT-11488.corp.local,10.238.222,172.16.106.232,NA,135,tcp,PERMIT,"30,490,187",34879252,SID850814,no,ALLOW_WEB,CN
FW000003041,05/08/2026 15:54,,192.168.205.77,192.168.18.223,3389,25,tcp,Allow,"34,426,246","11,621,428",SID-746191,no,ALLOW_INTERNAL_DNS,Russia
